﻿OILUB009, 1443
﻿OILUB010, 940
﻿OILUB011, 820
﻿OILUB012, 120
﻿OILUB015, 1600
﻿OILUB016, 190
﻿OILUB017, 25
﻿OILUB018, 100
﻿OILUB020, 100
﻿OILUB022, 229
﻿OILUB023, 740
﻿OILUB024, 140
﻿OILUB026, 44
﻿OILUB028, 20
﻿OILUB029, 55
﻿OILUB030, 627
﻿OILUB031, 960
﻿OILUB032, 1400
﻿OILUB033, 510
﻿OILUB034, 20
﻿OILUB035, 209
﻿OILUB045, 600
﻿OILUB046, 140
﻿OILUB047, 20
﻿OPEN05, 99963.89649999999
﻿PACK002, 4944
﻿PACK003, 3000
﻿PACK004, 56000
﻿PACK005, 68200
﻿PACK006, 17900
﻿PACK007, 21900
﻿PACK008, 1430000
﻿PACK011, 600
﻿PACK012, 8
﻿PACK014, 40000
﻿PACK015, 109
﻿PACK018, 52
﻿PACK020, 40
﻿PACK021, 350
﻿PACK022, 8
﻿PACK023, 7406
﻿PACK024, 95200
﻿PACK026, 310
﻿PACK027, 2400
﻿PACK028, 150
﻿PACK029, 550
﻿PACK035, 12620
﻿PACK039, 4750
﻿PACK040, 500
﻿PACK043, 40
﻿PC38/10, 4
﻿PC38/13, 2
﻿PC38/14, 676
﻿PC38/2, 4
﻿PC38/20, 100
﻿PC38/25, 8
﻿PC38/3, 4
﻿PC38/30, 1
﻿PC38/31, 1
﻿PC38/32, 1
﻿PC38/33, 2
﻿PC38/34, 1
﻿PC38/35, 1
﻿PC38/36, 1
﻿PC38/4, 8
﻿PC38/42, 10
﻿PC38/5, 1
﻿PC38/50, 47
﻿PC38/55, 1
﻿PC38/56, 1
﻿PC38/57, 1
﻿PC38/58, 2
﻿PC38/6, 2
﻿PC38/60, 2
﻿PC38/61, 1
﻿PC38/62, 1
﻿PC38/64, 1
﻿PC38/66, 2
﻿PC38/67, 1
﻿PC38/7, 2
﻿PC38/70, 1
﻿PC38/72, 1
﻿PC38/73, 1
﻿PC38/74, 1
﻿PC38/76, 1
﻿PC38/77, 3
﻿PC38/78, 1
﻿PC38/79, 1
﻿PC38/8, 1
﻿PC38/80, 1
﻿PC38/81, 2
﻿PC38/82, 3
﻿PC38/83, 2
﻿PC38/84, 2
﻿PC38/85, 1
﻿PC38/86, 1
﻿PC38/87, 2
﻿PC38/88, 1
﻿PC38/89, 1
﻿PC38/9, 2
﻿PC38/90, 1
﻿PC38/91, 1
﻿PC38/92, 1
﻿PC530/10, 1
﻿PC530/11, 1
﻿PC530/12, 8
﻿PC530/13, 12
﻿PC530/14, 50
﻿PC530/15, 1
﻿PC530/17, 1
﻿PC530/18, 5
﻿PC530/2, 12
﻿PC530/22, 9
﻿PC530/25, 1
﻿PC530/29, 1
﻿PC530/3, 12
﻿PC530/31, 3
﻿PC530/33, 4
﻿PC530/35, 1
﻿PC530/37, 2
﻿PC530/38, 1
﻿PC530/39, 1
﻿PC530/4, 6
﻿PC530/40, 1
﻿PC530/41, 1
﻿PC530/42, 1
﻿PC530/43, 1
﻿PC530/44, 1
﻿PC530/46, 2
﻿PC530/47, 2
﻿PC530/48, 1
﻿PC530/5, 1
﻿PC530/50, 1
﻿PC530/51, 1
﻿PC530/52, 4
﻿PC530/53, 1
﻿PC530/54, 1
﻿PC530/55, 1
﻿PC530/56, 2
﻿PC530/57, 2
﻿PC530/58, 2
﻿PC530/6, 1
﻿PC530/61, 1
﻿PC530/63, 1
﻿PC530/64, 1
﻿PC530/65, 1
﻿PC530/66, 2
﻿PC530/67, 1
﻿PC530/68, 16
﻿PC530/69, 1
﻿PC530/7, 12
﻿PC530/70, 1
﻿PC530/71, 1
﻿PC530/72, 1
﻿PC530/73, 34
﻿PC530/74, 4
﻿PC530/77, 3
﻿PC530/9, 1
﻿PGT406SR0001, 2
﻿PGT406SR0002, 1
﻿PGT406SR0003, 1
﻿PGT406SR0004, 1
﻿PGT406SR0006, 16
﻿PGT406SR0009, 4
﻿PGT406SR0010, 1
﻿PGT406SR0011, 3
﻿PGT406SR0012, 1
﻿PGT406SR0013, 1
﻿PGT406SR0014, 3
﻿PGT406SR0015, 1
﻿PGT406SR0017, 1
﻿PGT406SR0018, 1
﻿PGT406SR0020, 1
﻿PGT406SR0021, 1
﻿PGT406SR0022, 2
﻿PGT406SR0024, 4
﻿PGT406SR0025, 2
﻿PGT406SR0026, 1
﻿PGT406SR0027, 1
﻿PGT406SR0028, 1
﻿PGT406SR0029, 1
﻿PGT406SR0030, 1
﻿PGT406SR0031, 3
﻿PGT406SR0032, 1
﻿PGT406SR0038, 1
﻿PGT406SR0039, 1
﻿PGT406SR0040, 1
﻿PGT406SR0041, 1
﻿PGT406SR0046, 1
﻿PGT406SR0048, 1
﻿PGT406SR0049, 3
﻿PGT406SR0052, 2
﻿PGT406SR0058, 1
﻿PGT406SR0070, 2
﻿PGT406SR0084, 8
﻿PGT406SR85, 4
﻿PGT406SR86, 1
﻿PGT406SR87, 8
﻿PGT406SR88, 11
﻿PGT406SR89, 1
﻿PGT406SR90, 1
﻿PGT406SR91, 1
﻿POL01, 510
﻿POL02, 33
﻿POL03, 756
﻿POL04, 107
﻿POL05, 600
﻿POL06, 110
﻿POL07, 420
﻿POL08, 780
﻿POL09, 2300
﻿POL14, 699
﻿POL18, 2000
﻿RMAT001, 37792
﻿RMAT002, 11423
﻿RMAT003, 3500
﻿RMAT004, 6775000
﻿RMAT005, 3485
﻿RMAT006, 3381
﻿RMAT007, 195245
﻿RMAT008, 47064
﻿RMAT009, 710
﻿RMAT010, 34816
﻿RMAT011, 5210
﻿RMAT013, 103958
﻿RMAT015, 5410
﻿RMAT016, 27200
﻿RMAT017, 18000
﻿RMAT018, 9520
﻿RMAT019, 1817500
﻿RMAT020, 16550
﻿RMAT021, 12107
﻿RMAT022, 3065
﻿RMAT028, 243700
﻿RMAT029, 940
﻿RMAT030, 234000
﻿ST001, 187
﻿ST003, 3
﻿ST005, 2
﻿ST008, 4
﻿ST009, 103
﻿ST010, 730
﻿ST011, 489
﻿ST012, 721
﻿ST013, 220
﻿ST014, 151
﻿ST015, 214
﻿ST016, 25
﻿ST018, 3
﻿ST018(B), 5
﻿ST018(C), 5
﻿ST020, 90
﻿ST022, 62
﻿ST023, 202
﻿ST024, 3
﻿ST025, 20
﻿ST026, 152
﻿ST027, 56
﻿ST027A, 129
﻿ST029, 95
﻿ST030, 19
﻿ST031, 340
﻿ST033, 837
﻿ST034, 30
﻿ST035A, 31
﻿ST036, 78
﻿ST042, 430
﻿ST050, 787
﻿ST057, 18
﻿ST058, 18
﻿ST058A, 901
﻿ST064, 3
﻿ST065, 3
﻿ST067, 21
﻿ST069, 16
﻿ST070, 26
﻿ST071, 15
﻿ST072, 18
﻿ST075, 3
﻿ST077, 60
﻿ST078, 170
﻿ST083, 12
﻿ST083A, 25
﻿ST084, 7
﻿ST088, 76
﻿ST091, 2
﻿ST097, 1
﻿ST100, 2000
﻿ST105, 14
﻿ST112, 860
﻿ST123, 5
﻿ST126, 100
﻿ST129, 11
﻿ST133, 1
﻿ST133A, 7
﻿ST133B, 7
﻿ST133C, 7
﻿ST134, 21
﻿ST136, 2
﻿ST137, 14
﻿ST138, 6
﻿ST142, 18
﻿ST144, 19
﻿ST158, 3
﻿ST160, 3
﻿ST161, 150
﻿ST162, 8
﻿ST165, 5
﻿ST166, 3
﻿ST170, 6
﻿ST171, 4
﻿ST172, 5
﻿ST173, 7
﻿ST186, 4
﻿ST188A, 10
﻿ST191, 20
﻿ST194(A), 9
﻿ST194(B), 10
﻿ST198, 1
﻿ST204, 1
﻿ST213, 3
﻿ST221, 1
﻿ST226, 13
﻿ST234, 39
﻿ST243, 11
﻿ST244, 745
﻿ST245, 1
﻿ST252, 17
﻿ST265, 32
﻿ST267, 1
﻿ST268, 1
﻿ST277, 18
﻿ST280, 8
﻿ST280(A), 12
﻿ST290, 2
﻿ST291, 100
﻿ST294, 6
﻿ST296, 5
﻿ST310, 3
﻿ST310A, 1
﻿ST332, 960
﻿ST335, 41
﻿ST338, 2
﻿ST340, 4
﻿ST341, 5
﻿ST342, 5
﻿ST345, 350
﻿ST346, 3
﻿ST348, 1
﻿ST349, 1
﻿ST350, 60
﻿ST358, 1
﻿ST361, 136
﻿ST362, 134
﻿ST364, 3
﻿ST447, 5
﻿ST448, 1
﻿TCORVVTI01, 5
﻿TCORVVTI08, 3
﻿TCORVVTI09, 1
﻿TECH/5054, 5
﻿TECH/5055, 9
﻿TECH1/1001, 2
﻿TECH1/1002, 8
﻿TECH1/1003, 3
﻿TECH1/1004, 1
﻿TECH1/1006, 1
﻿TECH1/1009, 9
﻿TECH1/101, 11
﻿TECH1/1010, 2
﻿TECH1/1012, 1
﻿TECH1/1013, 1
﻿TECH1/1018, 1
﻿TECH1/1020, 1
﻿TECH1/1021, 2
﻿TECH1/1022, 4
﻿TECH1/1023, 1
﻿TECH1/1024, 2
﻿TECH1/1025, 1
﻿TECH1/1026, 1
﻿TECH1/1027, 1
﻿TECH1/1028, 1
﻿TECH1/1031, 5
﻿TECH1/1038, 1
﻿TECH1/1039, 1
﻿TECH1/1040, 1
﻿TECH1/1045, 8
﻿TECH1/1046, 1
﻿TECH1/105, 3
﻿TECH1/1057, 15
﻿TECH1/106, 14
﻿TECH1/1062, 1
﻿TECH1/1069, 3
﻿TECH1/1071, 2
﻿TECH1/1072, 2
﻿TECH1/1079, 1
﻿TECH1/1088, 3
﻿TECH1/109, 7
﻿TECH1/1090, 8
﻿TECH1/1094, 3
﻿TECH1/1099, 4
﻿TECH1/1100, 1
﻿TECH1/1108, 9
﻿TECH1/1109, 1
﻿TECH1/111, 1
﻿TECH1/1110, 1
﻿TECH1/1111, 1
﻿TECH1/1112, 1
﻿TECH1/1113, 1
﻿TECH1/1116, 1
﻿TECH1/112, 2
﻿TECH1/1120, 12
﻿TECH1/1121, 2
﻿TECH1/1122, 8
﻿TECH1/1123, 6
﻿TECH1/1125, 1
﻿TECH1/1126, 1
﻿TECH1/1127, 1
﻿TECH1/1128, 18
﻿TECH1/113, 6
﻿TECH1/1135, 2
﻿TECH1/1136, 1
﻿TECH1/1138, 1
﻿TECH1/114, 2
﻿TECH1/115, 3
﻿TECH1/1162, 2
﻿TECH1/1165, 1
﻿TECH1/1173, 6
﻿TECH1/1174, 2
﻿TECH1/1181, 400
﻿TECH1/1182, 12
﻿TECH1/1183, 60
﻿TECH1/1186, 5
﻿TECH1/1188, 4
﻿TECH1/1189, 1
﻿TECH1/1190, 1
﻿TECH1/1191, 1
﻿TECH1/1192, 1
﻿TECH1/12, 1
﻿TECH1/1200, 11
﻿TECH1/1202, 5
﻿TECH1/1204, 10
﻿TECH1/1206, 1
﻿TECH1/1209, 1
﻿TECH1/1210, 1
﻿TECH1/1212, 4
﻿TECH1/1213, 1
﻿TECH1/1217, 3
﻿TECH1/1220, 2
﻿TECH1/1224, 4
﻿TECH1/1235, 5
﻿TECH1/1237, 1
﻿TECH1/1251, 5
﻿TECH1/1252, 80
﻿TECH1/1256, 10
﻿TECH1/1257, 2
﻿TECH1/1275, 1
﻿TECH1/1277, 1
﻿TECH1/1280, 10
﻿TECH1/1288, 14
﻿TECH1/1296, 2
﻿TECH1/1300, 2
﻿TECH1/1302, 2
﻿TECH1/1310, 8
﻿TECH1/1311, 1
﻿TECH1/1313, 1
﻿TECH1/1320, 1
﻿TECH1/1337, 3
﻿TECH1/134, 24
﻿TECH1/135, 2
﻿TECH1/136, 4
﻿TECH1/1369, 1
﻿TECH1/137, 50
﻿TECH1/138, 49
﻿TECH1/139, 45
﻿TECH1/1395, 10
﻿TECH1/140, 50
﻿TECH1/1404, 3
﻿TECH1/1405, 1
﻿TECH1/1406, 3
﻿TECH1/1407, 3
﻿TECH1/1413, 3
﻿TECH1/1417, 1
﻿TECH1/143, 1
﻿TECH1/1433, 4
﻿TECH1/144, 1
﻿TECH1/145, 1
﻿TECH1/146, 1
﻿TECH1/1460, 16
﻿TECH1/1466, 100
﻿TECH1/150, 1
﻿TECH1/152, 4
﻿TECH1/153, 2
﻿TECH1/154, 2
﻿TECH1/1563, 900
﻿TECH1/1567, 96
﻿TECH1/16, 2
﻿TECH1/161, 1
﻿TECH1/1610, 1000
﻿TECH1/1620, 1
﻿TECH1/1621, 3
﻿TECH1/1628, 10
﻿TECH1/1633, 10
﻿TECH1/1634, 10
﻿TECH1/1638, 10
﻿TECH1/1672, 3
﻿TECH1/1674, 48
﻿TECH1/1676, 6
﻿TECH1/1679, 2
﻿TECH1/1683, 1
﻿TECH1/1685, 1
﻿TECH1/1688, 3
﻿TECH1/1689, 4
﻿TECH1/169, 2
﻿TECH1/1690, 3
﻿TECH1/1692, 1
﻿TECH1/1693, 18
﻿TECH1/1694, 16
﻿TECH1/1698, 2
﻿TECH1/1699, 1
﻿TECH1/17, 1
﻿TECH1/170, 1
﻿TECH1/1702, 2
﻿TECH1/1704, 3
﻿TECH1/1709, 1
﻿TECH1/171, 2
﻿TECH1/1719, 2
﻿TECH1/172, 1
﻿TECH1/1720, 4
﻿TECH1/174, 1
﻿TECH1/1749, 47
﻿TECH1/175, 1
﻿TECH1/1751, 28
﻿TECH1/1752, 59
﻿TECH1/1753, 3
﻿TECH1/1760, 9
﻿TECH1/1763, 59
﻿TECH1/1764, 4
﻿TECH1/1765, 14
﻿TECH1/1766, 8
﻿TECH1/1767, 20
﻿TECH1/1768, 28
﻿TECH1/177, 1
﻿TECH1/1770, 80
﻿TECH1/1775, 1
﻿TECH1/1776, 8
﻿TECH1/1777, 1
﻿TECH1/1778, 21
﻿TECH1/1779, 11
﻿TECH1/1780, 22
﻿TECH1/1781, 76
﻿TECH1/1782, 34
﻿TECH1/1783, 5
﻿TECH1/1784, 108
﻿TECH1/1785, 82
﻿TECH1/1786, 99
﻿TECH1/1787, 95
﻿TECH1/1788, 99
﻿TECH1/1789, 19
﻿TECH1/179, 12
﻿TECH1/1790, 20
﻿TECH1/1791, 14
﻿TECH1/1793, 5
﻿TECH1/1794, 5
﻿TECH1/1795, 2
﻿TECH1/1796, 2
﻿TECH1/1797, 4
﻿TECH1/1798, 2
﻿TECH1/18, 1
﻿TECH1/1800, 3
﻿TECH1/1801, 8
﻿TECH1/1802, 10
﻿TECH1/1803, 10
﻿TECH1/1804, 63
﻿TECH1/1805, 200
﻿TECH1/1806, 187
﻿TECH1/1807, 168
﻿TECH1/1808, 10
﻿TECH1/1809, 20
﻿TECH1/1810, 6
﻿TECH1/1811, 20
﻿TECH1/1812, 5
﻿TECH1/1813, 4
﻿TECH1/1814, 6
﻿TECH1/1815, 139
﻿TECH1/1816, 3
﻿TECH1/1817, 259
﻿TECH1/1818, 133
﻿TECH1/1819, 37
﻿TECH1/1821, 5
﻿TECH1/1824, 2
﻿TECH1/1825, 5
﻿TECH1/1826, 5
﻿TECH1/1827, 9
﻿TECH1/1828, 10
﻿TECH1/1829, 4
﻿TECH1/183, 3
﻿TECH1/1830, 3
﻿TECH1/1831, 8
﻿TECH1/1832, 5
﻿TECH1/1833, 3
﻿TECH1/1834, 25
﻿TECH1/1835, 21
﻿TECH1/1836, 18
﻿TECH1/1837, 42
﻿TECH1/1838, 15
﻿TECH1/1839, 20
﻿TECH1/184, 1
﻿TECH1/1840, 9
﻿TECH1/1841, 20
﻿TECH1/1842, 119
﻿TECH1/1843, 200
﻿TECH1/1845, 20
﻿TECH1/1846, 20
﻿TECH1/1851, 1
﻿TECH1/186, 1
﻿TECH1/187, 1
﻿TECH1/188, 2
﻿TECH1/189, 7
﻿TECH1/19, 3
﻿TECH1/190, 2
﻿TECH1/1902, 1
﻿TECH1/1904, 1
﻿TECH1/1905, 1
﻿TECH1/191, 1
﻿TECH1/1911, 3
﻿TECH1/1913, 2
﻿TECH1/193, 1
﻿TECH1/194, 2
﻿TECH1/196, 2
﻿TECH1/197, 1
﻿TECH1/198, 1
﻿TECH1/199, 5
﻿TECH1/200, 1
﻿TECH1/2001, 4
﻿TECH1/201, 1
﻿TECH1/2014, 2
﻿TECH1/2018, 1
﻿TECH1/2019, 1
﻿TECH1/202, 5
﻿TECH1/2021, 1
﻿TECH1/2022, 1
﻿TECH1/2023, 1
﻿TECH1/2025, 12
﻿TECH1/2026, 2
﻿TECH1/2028, 1
﻿TECH1/2029, 2
﻿TECH1/203, 1
﻿TECH1/2030, 1
﻿TECH1/2033, 1
﻿TECH1/2035, 2
﻿TECH1/2036, 1
﻿TECH1/2037, 1
﻿TECH1/2038, 2
﻿TECH1/2039, 2
﻿TECH1/204, 2
﻿TECH1/2040, 1
﻿TECH1/2041, 1
﻿TECH1/2042, 2
﻿TECH1/2043, 3
﻿TECH1/2044, 1
﻿TECH1/2045, 1
﻿TECH1/2048, 2
﻿TECH1/2049, 1
﻿TECH1/205, 4
﻿TECH1/2050, 2
﻿TECH1/2054, 1
﻿TECH1/2055, 1
﻿TECH1/2057, 1
﻿TECH1/206, 1
﻿TECH1/2060, 3
﻿TECH1/2061, 8
﻿TECH1/2063, 4
﻿TECH1/2065, 8
﻿TECH1/2066, 6
﻿TECH1/2067, 2
﻿TECH1/2068, 1
﻿TECH1/2069, 2
﻿TECH1/2070, 1
﻿TECH1/2071, 3
﻿TECH1/2074, 5
﻿TECH1/2075, 3
﻿TECH1/2076, 2
﻿TECH1/2077, 5
﻿TECH1/2078, 5
﻿TECH1/2079, 5
﻿TECH1/2080, 2
﻿TECH1/2081, 1
﻿TECH1/2082, 1
﻿TECH1/2083, 2
﻿TECH1/2084, 2
﻿TECH1/2085, 4
﻿TECH1/2086, 2
﻿TECH1/2089, 1
﻿TECH1/2090, 1
﻿TECH1/2091, 1
﻿TECH1/2092, 2
﻿TECH1/2093, 1
﻿TECH1/2094, 1
﻿TECH1/2095, 1
﻿TECH1/2096, 3
﻿TECH1/2097, 6
﻿TECH1/2098, 2
﻿TECH1/2099, 10
﻿TECH1/210, 1
﻿TECH1/2100, 4
﻿TECH1/2101, 6
﻿TECH1/2102, 4
﻿TECH1/2103, 6
﻿TECH1/2104, 6
﻿TECH1/2105, 6
﻿TECH1/2106, 6
﻿TECH1/2109, 1
﻿TECH1/2113, 3
﻿TECH1/2114, 2
﻿TECH1/2115, 1
﻿TECH1/2116, 2
﻿TECH1/2117, 2
﻿TECH1/2119, 2
﻿TECH1/2120, 1
﻿TECH1/2125, 1
﻿TECH1/2126, 9
﻿TECH1/2127, 3
﻿TECH1/2128, 2
﻿TECH1/2129, 1
﻿TECH1/2131, 1
﻿TECH1/2133, 4
﻿TECH1/2135, 9
﻿TECH1/2141, 3
﻿TECH1/2143, 3
﻿TECH1/2146, 6
﻿TECH1/2147, 2
﻿TECH1/2148, 2
﻿TECH1/2149, 4
﻿TECH1/2152, 1
﻿TECH1/2158, 648
﻿TECH1/2159, 859
﻿TECH1/216, 1
﻿TECH1/2160, 1
﻿TECH1/2162, 8
﻿TECH1/2167, 45
﻿TECH1/2169, 14
﻿TECH1/217, 1
﻿TECH1/2170, 10
﻿TECH1/2171, 28
﻿TECH1/2172, 105
﻿TECH1/2177, 102
﻿TECH1/2178, 105
﻿TECH1/2179, 101
﻿TECH1/2180, 51
﻿TECH1/2181, 149
﻿TECH1/2185, 210
﻿TECH1/2188, 2
﻿TECH1/2189, 2
﻿TECH1/2190, 2
﻿TECH1/2191, 1
﻿TECH1/2192, 4
﻿TECH1/2193, 2
﻿TECH1/2194, 4
﻿TECH1/2195, 4
﻿TECH1/2198, 900
﻿TECH1/2199, 659
﻿TECH1/2200, 500
﻿TECH1/2201, 469
﻿TECH1/2202, 1000
﻿TECH1/2203, 2
﻿TECH1/2205, 1
﻿TECH1/2207, 1
﻿TECH1/2208, 1
﻿TECH1/2211, 3
﻿TECH1/2212, 44
﻿TECH1/2216, 1
﻿TECH1/2217, 1
﻿TECH1/2229, 1
﻿TECH1/2230, 4
﻿TECH1/2232, 6
﻿TECH1/2233, 1
﻿TECH1/2236, 1
﻿TECH1/2237, 1
﻿TECH1/2238, 1
﻿TECH1/2246, 1
﻿TECH1/2247, 1
﻿TECH1/2249, 1
﻿TECH1/2250, 2
﻿TECH1/2251, 1
﻿TECH1/2254, 10
﻿TECH1/2256, 2
﻿TECH1/2257, 1
﻿TECH1/2259, 1
﻿TECH1/2260, 6
﻿TECH1/2263, 1
﻿TECH1/2266, 2
﻿TECH1/2270, 2
﻿TECH1/2272, 9
﻿TECH1/2273, 4
﻿TECH1/2274, 2
﻿TECH1/2275, 3
﻿TECH1/2276, 5
﻿TECH1/2279, 1
﻿TECH1/2280, 1
﻿TECH1/2282, 10
﻿TECH1/2284, 1
﻿TECH1/2285, 1
﻿TECH1/2286, 1
﻿TECH1/2291, 46
﻿TECH1/2294, 2
﻿TECH1/2297, 5
﻿TECH1/2299, 1
﻿TECH1/23, 1
﻿TECH1/2301, 8
﻿TECH1/2302, 2
﻿TECH1/2303, 2
﻿TECH1/2304, 2
﻿TECH1/2306, 1
﻿TECH1/2310, 2
﻿TECH1/2312, 43
﻿TECH1/2313, 3
﻿TECH1/2314, 26
﻿TECH1/2318, 1
﻿TECH1/2319, 3
﻿TECH1/232, 1
﻿TECH1/2321, 10
﻿TECH1/2327, 3
﻿TECH1/2328, 5
﻿TECH1/2330, 1
﻿TECH1/2331, 2
﻿TECH1/2332, 10
﻿TECH1/2333, 8
﻿TECH1/2334, 5
﻿TECH1/2335, 8
﻿TECH1/2336, 7
﻿TECH1/2337, 9
﻿TECH1/2338, 10
﻿TECH1/234, 1
﻿TECH1/2349, 3
﻿TECH1/2362, 100
﻿TECH1/2366, 1
﻿TECH1/2369, 4
﻿TECH1/2370, 7
﻿TECH1/2377, 100
﻿TECH1/2381, 5
﻿TECH1/239, 1
﻿TECH1/2395, 8
﻿TECH1/2397, 6
﻿TECH1/24, 1
﻿TECH1/240, 1
﻿TECH1/2407, 3
﻿TECH1/241, 1
﻿TECH1/242, 1
﻿TECH1/2426, 2
﻿TECH1/2433, 3
﻿TECH1/2434, 1
﻿TECH1/2436, 1
﻿TECH1/2438, 4
﻿TECH1/2445, 1
﻿TECH1/245, 3
﻿TECH1/246, 4
﻿TECH1/2461, 8
﻿TECH1/2462, 8
﻿TECH1/2463, 1
﻿TECH1/2464, 1
﻿TECH1/247, 1
﻿TECH1/2471, 1
﻿TECH1/2481, 4
﻿TECH1/2483, 4
﻿TECH1/2486, 4
﻿TECH1/2487, 1
﻿TECH1/2488, 1
﻿TECH1/2489, 2
﻿TECH1/2492, 1
﻿TECH1/2493, 12
﻿TECH1/2494, 12
﻿TECH1/2495, 6
﻿TECH1/2496, 2
﻿TECH1/2497, 1
﻿TECH1/2498, 13
﻿TECH1/2499, 15
﻿TECH1/25, 10
﻿TECH1/2500, 14
﻿TECH1/2501, 7
﻿TECH1/2508, 2
﻿TECH1/2510, 2
﻿TECH1/2512, 1
﻿TECH1/2514, 2
﻿TECH1/2515, 2
﻿TECH1/2516, 2
﻿TECH1/2522, 3
﻿TECH1/2523, 7
﻿TECH1/2524, 13
﻿TECH1/2525, 15
﻿TECH1/2526, 14
﻿TECH1/253, 4
﻿TECH1/2531, 2
﻿TECH1/2533, 3
﻿TECH1/2534, 8
﻿TECH1/2536, 5
﻿TECH1/2539, 20
﻿TECH1/2542, 20
﻿TECH1/2543, 20
﻿TECH1/2549, 4
﻿TECH1/2550, 2
﻿TECH1/2551, 4
﻿TECH1/2554, 50
﻿TECH1/2555, 47
﻿TECH1/2556, 48
﻿TECH1/2557, 50
﻿TECH1/2558, 47
﻿TECH1/2561, 5
﻿TECH1/2562, 5
﻿TECH1/2563, 5
﻿TECH1/2564, 5
﻿TECH1/2565, 10
﻿TECH1/2566, 10
﻿TECH1/2567, 3
﻿TECH1/2568, 5
﻿TECH1/2569, 10
﻿TECH1/2570, 10
﻿TECH1/2571, 5
﻿TECH1/2572, 5
﻿TECH1/2573, 10
﻿TECH1/2574, 1
﻿TECH1/2575, 1
﻿TECH1/2576, 3
﻿TECH1/2577, 22
﻿TECH1/2579, 25
﻿TECH1/2581, 1
﻿TECH1/2582, 4
﻿TECH1/2586, 10
﻿TECH1/2591, 69
﻿TECH1/2592, 83
﻿TECH1/2594, 4
﻿TECH1/2597, 49
﻿TECH1/2598, 5
﻿TECH1/2599, 6
﻿TECH1/2602, 100
﻿TECH1/2603, 96
﻿TECH1/2604, 32
﻿TECH1/2605, 69
﻿TECH1/2607, 11
﻿TECH1/2610, 1
﻿TECH1/2611, 2
﻿TECH1/2614, 15
﻿TECH1/2616, 4
﻿TECH1/2617, 1
﻿TECH1/2618, 1
﻿TECH1/2619, 18
﻿TECH1/2620, 3
﻿TECH1/2621, 2
﻿TECH1/2622, 2
﻿TECH1/2624, 2
﻿TECH1/2625, 2
﻿TECH1/2626, 1
﻿TECH1/2628, 18
﻿TECH1/2633, 2
﻿TECH1/2669, 19
﻿TECH1/2697, 89
﻿TECH1/2700, 2
﻿TECH1/2701, 1
﻿TECH1/2702, 1
﻿TECH1/2703, 1
﻿TECH1/2704, 1
﻿TECH1/2706, 500
﻿TECH1/2709, 1750
﻿TECH1/2710, 250
﻿TECH1/2711, 750
﻿TECH1/2713, 1
﻿TECH1/2714, 1
﻿TECH1/2715, 1
﻿TECH1/2716, 1
﻿TECH1/2717, 1
﻿TECH1/2722, 1
﻿TECH1/2724, 1
﻿TECH1/2725, 1
﻿TECH1/2731, 1
﻿TECH1/2732, 1
﻿TECH1/2733, 1
﻿TECH1/2734, 1
﻿TECH1/2735, 1
﻿TECH1/274, 2
﻿TECH1/275, 1
﻿TECH1/2751, 900
﻿TECH1/2752, 100
﻿TECH1/2753, 1
﻿TECH1/2754, 1
﻿TECH1/2755, 2
﻿TECH1/2756, 4
﻿TECH1/2757, 34
﻿TECH1/2758, 18
﻿TECH1/2764, 1
﻿TECH1/2778, 1
﻿TECH1/2779, 1
﻿TECH1/2780, 1
﻿TECH1/2781, 1
﻿TECH1/2782, 1
﻿TECH1/2783, 1
﻿TECH1/2786, 1
﻿TECH1/2787, 1
﻿TECH1/2788, 8
﻿TECH1/2789, 1
﻿TECH1/2790, 1
﻿TECH1/2793, 6
﻿TECH1/2794, 1
﻿TECH1/2795, 1
﻿TECH1/2796, 2
﻿TECH1/2797, 1
﻿TECH1/2798, 1
﻿TECH1/2799, 1
﻿TECH1/2800, 1
﻿TECH1/2801, 1
﻿TECH1/2802, 1
﻿TECH1/2803, 1
﻿TECH1/2804, 3
﻿TECH1/2805, 1
﻿TECH1/2806, 1
﻿TECH1/2807, 1
﻿TECH1/2808, 1
﻿TECH1/2809, 1
﻿TECH1/2810, 10
﻿TECH1/2816, 4
﻿TECH1/2817, 4
﻿TECH1/2819, 1
﻿TECH1/2821, 1
﻿TECH1/2822, 1
﻿TECH1/2823, 1
﻿TECH1/2824, 1
﻿TECH1/2825, 2
﻿TECH1/2826, 3
﻿TECH1/2827, 1
﻿TECH1/2828, 1
﻿TECH1/2829, 2
﻿TECH1/2832, 1
﻿TECH1/2833, 5
﻿TECH1/2834, 1
﻿TECH1/2835, 1
﻿TECH1/2836, 1
﻿TECH1/2837, 1
﻿TECH1/2838, 1
﻿TECH1/2839, 1
﻿TECH1/284, 2
﻿TECH1/2840, 1
﻿TECH1/2841, 1
﻿TECH1/2842, 1
﻿TECH1/2843, 2
﻿TECH1/2844, 3
﻿TECH1/2845, 1
﻿TECH1/2846, 2
﻿TECH1/2848, 1
﻿TECH1/2849, 1
﻿TECH1/285, 2
﻿TECH1/2850, 1
﻿TECH1/2851, 1
﻿TECH1/2852, 1
﻿TECH1/2853, 1
﻿TECH1/2854, 1
﻿TECH1/2855, 2
﻿TECH1/2856, 1
﻿TECH1/2857, 3
﻿TECH1/2858, 1
﻿TECH1/2859, 1
﻿TECH1/286, 6
﻿TECH1/2860, 1
﻿TECH1/2861, 1
﻿TECH1/2862, 1
